id,latitude,longitude,country
481,43.220122,14.333976,IT
482,45.531185,14.333976,IT
483,40.818022,16.201089,IT
484,39.583057,15.267533,IT
485,39.583057,17.134645,IT
486,38.325685,14.333976,IT
487,38.325685,16.201089,IT
488,37.046118,15.267533,IT
489,40.818022,18.068201,IT
490,39.583057,19.001757,IT
491,54.812376,20.86887,LT
492,56.63331,20.86887,LT
493,53.869803,23.669538,LT
494,54.812376,22.735982,LT
495,54.812376,24.603094,LT
496,55.733459,21.802426,LT
497,55.733459,23.669538,LT
498,56.63331,22.735982,LT
499,56.63331,24.603094,LT
500,55.733459,25.536651,LT
501,55.733459,27.403763,LT
502,54.812376,26.470207,LT
503,53.869803,25.536651,LT
504,49.880099,4.998414,LU
505,48.826877,5.931971,LU
506,49.880099,6.865527,LU
507,51.919244,3.131302,NL
508,52.905499,4.064858,NL
509,50.910837,4.064858,NL
510,51.919244,4.998414,NL
511,50.910837,5.931971,NL
512,51.919244,6.865527,NL
513,53.869803,6.865527,NL
514,52.905499,5.931971,NL
515,53.869803,4.998414,NL
516,52.905499,7.799083,NL
517,57.512202,6.865527,NO
518,58.370419,7.799083,NO
519,58.370419,5.931971,NO
520,58.370419,9.666195,NO
521,58.370419,11.533308,NO
522,60.026036,4.064858,NO
523,61.602667,4.064858,NO
524,59.208261,4.998414,NO
525,60.824063,4.998414,NO
526,62.36218,4.998414,NO
527,60.026036,5.931971,NO
528,61.602667,5.931971,NO
529,63.102941,5.931971,NO
530,59.208261,6.865527,NO
531,60.824063,6.865527,NO
532,62.36218,6.865527,NO
533,60.026036,7.799083,NO
534,61.602667,7.799083,NO
535,63.102941,7.799083,NO
536,59.208261,8.732639,NO
537,60.824063,8.732639,NO
538,62.36218,8.732639,NO
539,63.825291,8.732639,NO
540,60.026036,9.666195,NO
541,61.602667,9.666195,NO
542,63.102941,9.666195,NO
543,59.208261,10.599752,NO
544,60.824063,10.599752,NO
545,62.36218,10.599752,NO
546,63.825291,10.599752,NO
547,60.026036,11.533308,NO
548,61.602667,11.533308,NO
549,63.102941,11.533308,NO
550,59.208261,12.466864,NO
551,60.824063,12.466864,NO
552,62.36218,12.466864,NO
553,63.825291,12.466864,NO
554,60.026036,13.40042,NO
555,61.602667,13.40042,NO
556,64.529577,9.666195,NO
557,64.529577,11.533308,NO
558,65.216146,10.599752,NO
559,65.216146,12.466864,NO
560,64.529577,13.40042,NO
561,63.825291,14.333976,NO
562,65.216146,14.333976,NO
563,65.885347,11.533308,NO
564,65.885347,13.40042,NO
565,65.885347,15.267533,NO
566,66.537531,12.466864,NO
567,66.537531,14.333976,NO
568,66.537531,16.201089,NO
569,67.173049,11.533308,NO
570,67.173049,13.40042,NO
571,67.173049,15.267533,NO
572,67.173049,17.134645,NO
573,68.983093,14.333976,NO
574,69.555426,17.134645,NO
575,69.555426,15.267533,NO
576,68.983093,16.201089,NO
577,68.983093,18.068201,NO
578,68.983093,19.935313,NO
579,68.395483,13.40042,NO
580,68.395483,15.267533,NO
581,68.395483,17.134645,NO
582,68.395483,19.001757,NO
583,68.395483,20.86887,NO
584,67.79225,12.466864,NO
585,67.79225,14.333976,NO
586,67.79225,16.201089,NO
587,67.79225,18.068201,NO
588,69.555426,20.86887,NO
589,69.555426,19.001757,NO
590,68.395483,24.603094,NO
591,68.395483,22.735982,NO
592,68.983093,25.536651,NO
593,68.983093,21.802426,NO
594,68.983093,23.669538,NO
595,68.983093,29.270875,NO
596,69.555426,26.470207,NO
597,69.555426,24.603094,NO
598,69.555426,22.735982,NO
599,69.555426,28.337319,NO
600,70.112824,25.536651,NO
601,70.112824,19.935313,NO
602,70.112824,18.068201,NO
603,70.112824,21.802426,NO
604,70.112824,23.669538,NO
605,70.112824,27.403763,NO
606,70.112824,29.270875,NO
607,70.655623,26.470207,NO
608,70.655623,24.603094,NO
609,70.655623,20.86887,NO
610,70.655623,22.735982,NO
611,70.655623,28.337319,NO
612,71.18416,25.536651,NO
613,71.18416,23.669538,NO
614,71.18416,27.403763,NO
615,71.18416,29.270875,NO
616,70.655623,30.204432,NO
617,70.112824,31.137988,NO
618,69.555426,30.204432,NO
619,56.63331,20.86887,LV
620,55.733459,21.802426,LV
621,55.733459,23.669538,LV
622,56.63331,22.735982,LV
623,56.63331,24.603094,LV
624,57.512202,21.802426,LV
625,57.512202,23.669538,LV
626,58.370419,24.603094,LV
627,55.733459,25.536651,LV
628,55.733459,27.403763,LV
629,56.63331,26.470207,LV
630,57.512202,27.403763,LV
631,57.512202,25.536651,LV
632,58.370419,26.470207,LV
633,56.63331,28.337319,LV
634,43.220122,18.068201,ME
635,42.030417,19.001757,ME
636,43.220122,19.935313,ME
637,42.030417,20.86887,ME
638,35.744611,14.333976,MT
639,40.818022,19.935313,MK
640,42.030417,20.86887,MK
641,40.818022,21.802426,MK
642,42.030417,22.735982,MK
643,40.818022,23.669538,MK
644,47.751044,8.732639,LI
645,46.652502,9.666195,LI
646,52.905499,13.40042,PL
647,48.826877,20.86887,PL
648,49.880099,19.935313,PL
649,50.910837,20.86887,PL
650,51.919244,19.935313,PL
651,52.905499,20.86887,PL
652,53.869803,19.935313,PL
653,54.812376,20.86887,PL
654,48.826877,22.735982,PL
655,48.826877,19.001757,PL
656,52.905499,22.735982,PL
657,52.905499,24.603094,PL
658,53.869803,21.802426,PL
659,53.869803,23.669538,PL
660,54.812376,22.735982,PL
661,53.869803,18.068201,PL
662,53.869803,14.333976,PL
663,53.869803,16.201089,PL
664,54.812376,19.001757,PL
665,54.812376,17.134645,PL
666,49.880099,23.669538,PL
667,49.880099,21.802426,PL
668,49.880099,16.201089,PL
669,49.880099,18.068201,PL
670,50.910837,24.603094,PL
671,50.910837,22.735982,PL
672,50.910837,17.134645,PL
673,50.910837,15.267533,PL
674,50.910837,19.001757,PL
675,51.919244,23.669538,PL
676,51.919244,21.802426,PL
677,51.919244,16.201089,PL
678,51.919244,14.333976,PL
679,51.919244,18.068201,PL
680,52.905499,15.267533,PL
681,52.905499,17.134645,PL
682,52.905499,19.001757,PL
683,46.652502,13.40042,SI
684,45.531185,16.201089,SI
685,45.531185,14.333976,SI
686,46.652502,17.134645,SI
687,46.652502,15.267533,SI
688,47.751044,19.935313,SK
689,48.826877,20.86887,SK
690,49.880099,19.935313,SK
691,47.751044,21.802426,SK
692,47.751044,16.201089,SK
693,47.751044,18.068201,SK
694,48.826877,22.735982,SK
695,48.826877,17.134645,SK
696,48.826877,19.001757,SK
697,49.880099,21.802426,SK
698,49.880099,18.068201,SK
699,35.744611,29.270875,TR
700,37.046118,26.470207,TR
701,37.046118,28.337319,TR
702,37.046118,30.204432,TR
703,38.325685,25.536651,TR
704,38.325685,27.403763,TR
705,38.325685,29.270875,TR
706,38.325685,31.137988,TR
707,35.744611,31.137988,TR
708,38.325685,33.0051,TR
709,37.046118,32.071544,TR
710,35.744611,33.0051,TR
711,38.325685,34.872213,TR
712,37.046118,33.938656,TR
713,37.046118,35.805769,TR
714,35.744611,34.872213,TR
715,38.325685,36.739325,TR
716,35.744611,36.739325,TR
717,37.046118,37.672881,TR
718,38.325685,38.606437,TR
719,38.325685,40.47355,TR
720,37.046118,39.539994,TR
721,37.046118,41.407106,TR
722,38.325685,42.340662,TR
723,38.325685,44.207774,TR
724,37.046118,43.274218,TR
725,37.046118,45.141331,TR
726,40.818022,25.536651,TR
727,39.583057,26.470207,TR
728,42.030417,26.470207,TR
729,40.818022,27.403763,TR
730,39.583057,28.337319,TR
731,42.030417,28.337319,TR
732,40.818022,29.270875,TR
733,39.583057,30.204432,TR
734,40.818022,31.137988,TR
735,42.030417,32.071544,TR
736,39.583057,32.071544,TR
737,40.818022,33.0051,TR
738,42.030417,33.938656,TR
739,39.583057,33.938656,TR
740,40.818022,34.872213,TR
741,42.030417,35.805769,TR
742,39.583057,35.805769,TR
743,40.818022,36.739325,TR
744,39.583057,37.672881,TR
745,40.818022,38.606437,TR
746,39.583057,39.539994,TR
747,40.818022,40.47355,TR
748,42.030417,41.407106,TR
749,39.583057,41.407106,TR
750,40.818022,42.340662,TR
751,42.030417,43.274218,TR
752,39.583057,43.274218,TR
753,40.818022,44.207774,TR
754,39.583057,45.141331,TR
755,53.869803,-8.071371,UK
756,51.919244,-6.204259,UK
757,53.869803,-6.204259,UK
758,50.910837,-5.270703,UK
759,52.905499,-5.270703,UK
760,49.880099,-4.337147,UK
761,51.919244,-4.337147,UK
762,53.869803,-4.337147,UK
763,50.910837,-3.40359,UK
764,52.905499,-3.40359,UK
765,49.880099,-2.470034,UK
766,51.919244,-2.470034,UK
767,53.869803,-2.470034,UK
768,52.905499,-1.536478,UK
769,50.910837,-1.536478,UK
770,53.869803,-0.602922,UK
771,51.919244,-0.602922,UK
772,49.880099,-6.204259,UK
773,54.812376,-9.004928,UK
774,58.370419,-9.004928,UK
775,57.512202,-8.071371,UK
776,54.812376,-7.137815,UK
777,56.63331,-7.137815,UK
778,58.370419,-7.137815,UK
779,55.733459,-6.204259,UK
780,57.512202,-6.204259,UK
781,59.208261,-6.204259,UK
782,54.812376,-5.270703,UK
783,56.63331,-5.270703,UK
784,58.370419,-5.270703,UK
785,55.733459,-4.337147,UK
786,57.512202,-4.337147,UK
787,59.208261,-4.337147,UK
788,54.812376,-3.40359,UK
789,56.63331,-3.40359,UK
790,58.370419,-3.40359,UK
791,55.733459,-2.470034,UK
792,57.512202,-2.470034,UK
793,59.208261,-2.470034,UK
794,60.824063,-2.470034,UK
795,54.812376,-1.536478,UK
796,56.63331,-1.536478,UK
797,60.026036,-1.536478,UK
798,60.824063,-0.602922,UK
799,55.733459,-0.602922,UK
800,54.812376,0.330633,UK
801,52.905499,0.330633,UK
802,50.910837,0.330633,UK
803,51.919244,1.26419,UK
804,52.905499,2.197746,UK
805,50.910837,2.197746,UK
806,44.387058,20.86887,RS
807,45.531185,19.935313,RS
808,46.652502,20.86887,RS
809,45.531185,21.802426,RS
810,46.652502,19.001757,RS
811,45.531185,18.068201,RS
812,44.387058,19.001757,RS
813,43.220122,19.935313,RS
814,42.030417,20.86887,RS
815,43.220122,21.802426,RS
816,42.030417,22.735982,RS
817,44.387058,22.735982,RS
818,43.220122,23.669538,RS
819,56.63331,11.533308,SE
820,57.512202,10.599752,SE
821,58.370419,11.533308,SE
822,57.512202,12.466864,SE
823,55.733459,12.466864,SE
824,58.370419,13.40042,SE
825,56.63331,13.40042,SE
826,54.812376,13.40042,SE
827,59.208261,10.599752,SE
828,60.026036,11.533308,SE
829,61.602667,11.533308,SE
830,63.102941,11.533308,SE
831,59.208261,12.466864,SE
832,60.824063,12.466864,SE
833,62.36218,12.466864,SE
834,63.825291,12.466864,SE
835,60.026036,13.40042,SE
836,61.602667,13.40042,SE
837,63.102941,13.40042,SE
838,64.529577,13.40042,SE
839,57.512202,19.935313,SE
840,59.208261,19.935313,SE
841,63.825291,21.802426,SE
842,55.733459,14.333976,SE
843,55.733459,16.201089,SE
844,56.63331,19.001757,SE
845,56.63331,17.134645,SE
846,56.63331,15.267533,SE
847,57.512202,18.068201,SE
848,57.512202,14.333976,SE
849,57.512202,16.201089,SE
850,58.370419,19.001757,SE
851,58.370419,15.267533,SE
852,58.370419,17.134645,SE
853,59.208261,18.068201,SE
854,59.208261,14.333976,SE
855,59.208261,16.201089,SE
856,60.026036,19.001757,SE
857,60.026036,15.267533,SE
858,60.026036,17.134645,SE
859,60.824063,18.068201,SE
860,60.824063,14.333976,SE
861,60.824063,16.201089,SE
862,61.602667,15.267533,SE
863,61.602667,17.134645,SE
864,62.36218,18.068201,SE
865,62.36218,14.333976,SE
866,62.36218,16.201089,SE
867,63.102941,15.267533,SE
868,63.102941,17.134645,SE
869,63.102941,19.001757,SE
870,63.825291,19.935313,SE
871,63.825291,16.201089,SE
872,63.825291,14.333976,SE
873,63.825291,18.068201,SE
874,64.529577,20.86887,SE
875,64.529577,19.001757,SE
876,64.529577,15.267533,SE
877,64.529577,17.134645,SE
878,65.216146,14.333976,SE
879,65.216146,16.201089,SE
880,65.216146,18.068201,SE
881,65.216146,19.935313,SE
882,65.885347,15.267533,SE
883,65.885347,17.134645,SE
884,65.885347,20.86887,SE
885,65.885347,19.001757,SE
886,66.537531,14.333976,SE
887,66.537531,16.201089,SE
888,66.537531,18.068201,SE
889,66.537531,19.935313,SE
890,67.173049,15.267533,SE
891,67.173049,17.134645,SE
892,67.173049,19.001757,SE
893,67.173049,20.86887,SE
894,68.983093,19.935313,SE
895,68.395483,17.134645,SE
896,68.395483,19.001757,SE
897,68.395483,20.86887,SE
898,67.79225,16.201089,SE
899,67.79225,18.068201,SE
900,67.79225,19.935313,SE
901,65.216146,21.802426,SE
902,65.216146,23.669538,SE
903,65.885347,24.603094,SE
904,65.885347,22.735982,SE
905,66.537531,21.802426,SE
906,66.537531,23.669538,SE
907,67.173049,24.603094,SE
908,67.173049,22.735982,SE
909,67.79225,21.802426,SE
910,67.79225,23.669538,SE
911,68.395483,22.735982,SE
912,68.983093,21.802426,SE
913,31.711784,-16.473377,PT
914,33.077061,-17.406933,PT
915,37.046118,-25.808939,PT
916,38.325685,-24.875383,PT
917,38.325685,-26.742495,PT
918,38.325685,-28.609608,PT
919,39.583057,-27.676051,PT
920,39.583057,-31.410276,PT
921,33.077061,-15.539821,PT
922,30.326106,-15.539821,PT
923,42.030417,-7.137815,PT
924,42.030417,-9.004928,PT
925,40.818022,-6.204259,PT
926,40.818022,-8.071371,PT
927,39.583057,-7.137815,PT
928,39.583057,-9.004928,PT
929,38.325685,-6.204259,PT
930,38.325685,-8.071371,PT
931,38.325685,-9.938484,PT
932,37.046118,-7.137815,PT
933,37.046118,-9.004928,PT
934,44.387058,20.86887,RO
935,45.531185,19.935313,RO
936,46.652502,20.86887,RO
937,43.220122,27.403763,RO
938,44.387058,26.470207,RO
939,44.387058,24.603094,RO
940,45.531185,27.403763,RO
941,45.531185,25.536651,RO
942,45.531185,23.669538,RO
943,45.531185,21.802426,RO
944,46.652502,26.470207,RO
945,46.652502,24.603094,RO
946,46.652502,22.735982,RO
947,47.751044,27.403763,RO
948,47.751044,25.536651,RO
949,47.751044,23.669538,RO
950,47.751044,21.802426,RO
951,48.826877,26.470207,RO
952,46.652502,28.337319,RO
953,44.387058,22.735982,RO
954,43.220122,23.669538,RO
955,43.220122,25.536651,RO
956,44.387058,28.337319,RO
957,43.220122,29.270875,RO
958,45.531185,29.270875,RO
959,44.387058,30.204432,RO
